鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
永康區,租賃房屋,臺南市永康區鹽行路１００巷１６號,0.0,,,,1150427,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土構造,1030715,14.0,8,0,8,有,無,有,6000,429,,0.0,0,租金總額含網路費；,RPQPMLKMMHLGFKD88CC,分租套房,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
北區,租賃房屋,臺南市北區公園南路３３０號,0.0,,,,1150429,土地0建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0840708,112.36,1,2,1,有,無,無,32000,285,,0.0,0,民國115/04/29~115/06/30係免租金裝潢準備期，租金自115年07月01日起算。租金總額含稅；,RPQNMLLJNHLGFAD57CC,,無,1150701~1170630,無,冷氣、冰箱,
東區,租賃房屋,臺南市東區崇明十街１４號,0.0,,,,1150430,土地0建物1車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0870220,38.66,2,1,2,有,有,無,19000,491,,0.0,0,含機車停車位一個租賃建物部分範圍，且未計入共有部分面積；租賃期間有約定不同租金115.05.01~115.05.31為裝修期不收租金。；,RPPNMLMJNHLGFCD77CC,,有,1150501~1170430,有,冷氣,
東區,租賃房屋,臺南市東區崇明十街１４號,0.0,,,,1150430,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0870220,63.52,2,1,2,有,有,無,7000,110,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；租賃期間有約定不同租金115.05.01~115.05.31為裝修期不收租金。；,RPQNMLMJNHLGFCD87CC,,有,1150501~1170430,有,,
永康區,租賃房屋+車位,臺南市永康區自強路２５５巷３５弄２之２０號,0.0,,,,1150426,土地0建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820803,122.74000000000001,3,2,2,有,有,無,17000,139,一樓平面,0.0,0,,RPPNMLMJNHLGFKD58CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器,
北區,租賃房屋+車位,臺南市北區公園北路１５６號１４樓之７,0.0,,,,1150429,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,ＲＣ造,0951001,51.48,1,1,1,有,有,有,13800,268,坡道平面,0.0,0,,RPQNMLNJNHLGFAD77CC,獨立套房,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
北區,租賃房屋,臺南市北區公園路６７６號４樓之３,0.0,,,,1150429,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,85.72,3,1,2,有,無,無,14500,169,,0.0,0,,RPRNMLNJNHLGFAD87CC,整棟(戶)出租,無,1150601~1170531,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般轉租
安平區,租賃房屋+車位,臺南市安平區國平北路１４７號十三樓之５,0.0,,,,1150427,土地0建物1車位1,十三層,34,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,107.66,2,2,1,有,有,有,16900,157,坡道平面,27.92,0,台南市不動產租賃公會民間住宅包租代管第5期計畫。管理費1600元由出租人負擔。,RPPNMLOJNHLGFAD77CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
北區,租賃房屋,臺南市北區育德一街７號八樓,0.0,,,,1150427,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0930818,79.97,2,1,1,有,有,有,17500,219,,0.0,0,台南市不動產租賃公會民間住宅包租代管第5期計畫。管理費2000元由出租人負擔。多人共同承租2；,RPQNMLOJNHLGFAD87CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺南市北區公園南路３７０巷１１號四樓之１,0.0,,,,1150429,土地0建物1車位0,四層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0890406,167.67000000000002,3,2,2,有,有,有,24000,143,,0.0,0,另有管理費1000元，由承租人負擔。未租賃車位，建物登記含有車位面積；,RPRNMLOJNHLGFAD97CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺南市北區公園南路３６２巷２２號２２樓之５,0.0,,,,1150425,土地0建物1車位0,二十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840104,137.79,4,1,2,有,有,無,16000,116,,0.0,0,續租案件；,RPTNMLOJNHLGFAD18CC,整棟(戶)出租,有,1150501~1180430,有,冷氣、熱水器、瓦斯或天然氣,
安平區,租賃房屋+車位,臺南市安平區建平十一街１８號三樓之７,0.0,,,,1150428,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1111013,160.75,3,2,2,有,有,有,25691,160,坡道平面,35.34,0,租金已扣除管理費3309元,RPOOMLOJNHLGFAD77CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、冰箱、瓦斯或天然氣,
安平區,租賃房屋,臺南市安平區國平北路１３７號十七樓之９,0.0,,,,1150425,土地0建物1車位0,十七層,34,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,107.07,2,2,1,有,有,有,24000,224,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPPOMLOJNHLGFAD87CC,整棟(戶)出租,有,1150425~1160424,有,冷氣、洗衣機、電視機、冰箱,社會住宅代管
安平區,租賃房屋,臺南市安平區國平北路１３７號十二樓之５,0.0,,,,1150425,土地0建物1車位0,十二層,34,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,107.66,2,2,1,有,有,有,15000,139,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPQOMLOJNHLGFAD97CC,整棟(戶)出租,有,1150425~1160424,有,冷氣、洗衣機、電視機、冰箱,社會住宅代管
安平區,租賃房屋,臺南市安平區永華八街１９３巷３４號之５,0.0,,,,1150429,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811024,131.76,3,1,2,有,有,有,18000,137,,0.0,0,台南市社會住宅包租代管第4期計畫。續租案件；,RPROMLOJNHLGFAD08CC,整棟(戶)出租,有,1150510~1160509,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
安平區,租賃房屋,臺南市安平區國平北路１４７號三十四樓之８,0.0,,,,1150425,土地0建物1車位0,三十四層,34,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,115.06,2,2,1,有,有,有,25000,217,,0.0,0,參加公會版住宅包租代管五期計畫多人共同承租2；租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPTOMLOJNHLGFAD28CC,整棟(戶)出租,有,1150425~1160424,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中西區,租賃房屋+車位,臺南市中西區永華路一段２８８號六樓之８,0.0,,,,1150423,土地0建物1車位1,六層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100727,102.80000000000001,2,2,2,有,有,有,21746,269,坡道機械,29.39,2000,每個月管理費2254元整，由出租人負擔。,RPUOMLOJNHLGFAD38CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中西區,租賃房屋,臺南市中西區海安路二段４０１號十樓之６,0.0,,,,1150429,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850725,28.650000000000002,1,0,1,有,有,有,5700,199,,0.0,0,台南市社會住宅包租代管第4期計畫。管理費800元由出租人負擔續租案件；,RPVOMLOJNHLGFAD48CC,獨立套房,有,1150515~1160514,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
北區,租賃房屋,臺南市北區公園路７５８巷４７號,0.0,,,,1150430,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0631203,26.45,6,1,6,有,無,有,7000,265,,0.0,0,租金總額含網路費；,RPWOMLOJNHLGFAD58CC,分租套房,無,1150510~1160509,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
中西區,租賃房屋,臺南市中西區武聖路２７巷２３號,0.0,,,,1150427,土地0建物0車位0,全,2,透天厝,住商用,加強磚造,0690416,15.0,7,1,7,有,無,有,6000,400,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPXOMLOJNHLGFAD68CC,分租套房,無,1150427~1160430,無,冷氣、熱水器、電視機、冰箱、網路,
北區,租賃房屋,臺南市北區北園街１２８巷２３弄１８號,0.0,,,,1150428,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0781021,134.16,4,2,2,有,無,有,20000,149,,0.0,0,參加公會版住宅包租代管五期計畫,RPOPMLOJNHLGFAD87CC,整棟(戶)出租,無,1150501~1160430,無,熱水器,社會住宅代管
安平區,租賃房屋,臺南市安平區建平七街５５６號,0.0,,,,1150427,土地0建物1車位0,一層,22,店面(店鋪),店舖,鋼筋混凝土造,1121108,121.69,0,2,1,有,有,無,35000,288,,0.0,0,1.民國115年4月27日起至民國115年5月31日止，共計35天為免租金裝潢期。未租賃車位，建物登記含有車位面積；,RPSPMLOJNHLGFAD28CC,,有,1150601~1160531,有,,
中西區,租賃房屋,臺南市中西區忠明街４９號五樓之４,0.0,,,,1150425,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800903,25.229999999999997,1,0,1,有,無,有,6200,246,,0.0,0,租金已扣除管理費300元,RPTPMLOJNHLGFAD38CC,獨立套房,無,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,
安平區,租賃房屋,臺南市安平區育平路７０號四樓之１,0.0,,,,1150429,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1021125,57.480000000000004,1,1,1,有,有,有,13800,240,,0.0,0,此為台南市社會住宅包租代管第4期計畫。,RPVPMLOJNHLGFAD58CC,獨立套房,有,1150429~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
安平區,租賃房屋,臺南市安平區郡平路５２號十三樓之２,0.0,,,,1150427,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0960719,165.77,3,2,2,有,有,有,17000,103,,0.0,0,台南市不動產租賃公會民間住宅包租代管第4期計畫。多人共同承租2；續租案件；,RPWPMLOJNHLGFAD68CC,整棟(戶)出租,有,1150523~1161027,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
安南區,租賃房屋,臺南市安南區安通路四段５０號,0.0,,,,1150427,土地0建物1車位0,一層,4,店面(店鋪),店舖，住宅，停車空間,鋼筋混凝土造,0940504,55.71,3,3,4,有,無,有,16000,287,,0.0,0,,RPPNMLOJNHLGFBD87CC,,無,1150515~1160514,無,冷氣、熱水器,
安南區,租賃房屋+車位,臺南市安南區生態街５７號二樓之２,0.0,,,,1150428,土地0建物1車位1,二層,20,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120525,211.88,3,2,2,有,有,無,25397,120,坡道平面,28.13,0,租金已扣除管理費4603元,RPRNMLOJNHLGFBD08CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機,
安南區,租賃房屋,臺南市安南區安中路四段３２０巷１２９弄３０之３３號,0.0,,,,1150429,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850106,127.14,4,2,3,有,無,無,30000,236,,0.0,0,民國115年4月29日起至民國115年5月9日止，共計11天為免租金搬入期。多人共同承租2；,RPUNMLOJNHLGFBD38CC,整棟(戶)出租,無,1150510~1160509,無,冷氣、熱水器、洗衣機、冰箱,
安南區,租賃房屋,臺南市安南區府安路六段１０３巷８７弄３３號,0.0,,,,1150425,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0690126,102.56,3,2,2,有,無,無,15000,146,,0.0,0,台南市社會住宅包租代管 第四期計畫公會版；水、電費由承租人負擔。續租案件；,RPVNMLOJNHLGFBD48CC,整棟(戶)出租,無,1150515~1160514,無,冷氣、熱水器,社會住宅代管
東區,租賃房屋,臺南市東區龍山街９９號十二樓,0.0,,,,1150427,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960906,90.43,2,2,1,有,有,有,16000,177,,0.0,0,台南市不動產租賃公會民間住宅包租代管第5期計畫。,RPPNMLOJNHLGFCD97CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
東區,租賃房屋,臺南市東區仁和路１０５之６號四樓之１,0.0,,,,1150421,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721212,125.59,3,2,2,有,無,有,15000,119,,0.0,0,,RPTNMLOJNHLGFCD38CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南區,租賃房屋,臺南市南區金華路二段２２８巷１３號二樓之１,0.0,,,,1150423,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691231,75.89,2,2,1,有,無,有,14800,195,,0.0,0,多人共同承租2；,RPUNMLOJNHLGFCD48CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區東成街１８４號五樓,0.0,,,,1150424,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701202,103.48,3,2,2,有,無,有,13500,130,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管第5期計畫。續租案件；,RPPOMLOJNHLGFCD08CC,整棟(戶)出租,無,1150424~1160423,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
東區,租賃房屋,臺南市東區東門路一段２９８號四樓之６,0.0,,,,1150429,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800518,21.39,1,0,1,有,有,有,4500,210,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管第5期計畫。續租案件；,RPQOMLOJNHLGFCD18CC,獨立套房,有,1150429~1160428,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南區,租賃房屋,臺南市南區中華西路一段１５０號,0.0,,,,1150426,土地0建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0710218,72.61,0,2,1,有,無,無,17500,241,,0.0,0,,RPVOMLOJNHLGFCD68CC,,無,1150526~1170525,無,,
東區,租賃房屋+車位,臺南市東區中華東路二段１８５巷３２號十五樓,0.0,,,,1150429,土地0建物1車位1,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841105,146.46,3,1,2,有,有,有,15342,105,坡道平面,0.0,0,台南市不動產租賃公會民間住宅包租代管第5期計畫。管理費2658元由出租人負擔。,RPXOMLOJNHLGFCD88CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新營區,租賃房屋,臺南市新營區新東里２５鄰東興三街２２巷３號十三樓,0.0,,,,1150428,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0890317,146.11,3,2,2,有,有,有,13150,90,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管第5期計畫。管理費850元由出租人負擔續租案件；,RPPNMLOJNHLGFDD08CC,整棟(戶)出租,有,1150429~1160428,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
學甲區,租賃房屋,臺南市學甲區重信路１號七樓之十一,0.0,,,,1150424,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,36.14,1,0,1,有,有,有,5500,152,,0.0,0,參加國家住宅及都市中心辦理社會住宅包租代管第五期計劃中央版,RPQNMLOJNHLGFGD48CC,獨立套房,有,1150424~1160423,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
學甲區,租賃房屋,臺南市學甲區重信路１號十一樓之五,0.0,,,,1150428,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,84.82,3,1,2,有,有,有,11000,130,,0.0,0,參加國家住宅及都市中心辦理社會住宅包租代管第五期計劃中央版租金總額含管理費；,RPRNMLOJNHLGFGD58CC,整棟(戶)出租,有,1150428~1160427,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新市區,租賃房屋,臺南市新市區三民街５０巷３４號,0.0,,,,1150424,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0780529,9.66,4,1,3,有,無,有,5500,569,,0.0,0,多人共同承租2；租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLOJNHLGFHD48CC,分租雅房,無,1150425~1160424,無,冷氣、熱水器、洗衣機、冰箱、網路,
新市區,租賃房屋,臺南市新市區三民街５０巷３４號,0.0,,,,1150424,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0780529,17.64,4,1,3,有,無,有,6000,340,,0.0,0,多人共同承租3；租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLOJNHLGFHD58CC,分租雅房,無,1150425~1160424,無,冷氣、熱水器、洗衣機、冰箱、網路,
新市區,租賃房屋,臺南市新市區三民街５０巷３２號,0.0,,,,1150424,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0780529,15.12,4,1,3,有,無,有,6500,430,,0.0,0,承租人為外國人多人共同承租2；租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPRNMLOJNHLGFHD68CC,分租套房,無,1150425~1160424,無,冷氣、熱水器、洗衣機、網路,
新市區,租賃房屋,臺南市新市區大順六路２１９號二樓之３,0.0,,,,1150422,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140909,77.12,2,2,2,有,有,有,18500,240,,0.0,0,,RPSNMLOJNHLGFHD78CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
善化區,租賃房屋,臺南市善化區小新營１３之２７號,0.0,,,,1150429,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820201,152.04,5,2,3,有,無,有,16000,105,,0.0,0,台南市社會住宅包租代管第4期計畫。續租案件；,RPTNMLOJNHLGFHD88CC,整棟(戶)出租,無,1150525~1160524,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
